,shop_id,date,item_name,n_sold,price,promotion,category
453,1,2021-04-27,bun,1286.0,3.9,False,Bakery
454,1,2021-04-27,salad,512.0,9.9,False,Vegetables
455,1,2021-04-27,baguette,2198.0,3.9,False,Bakery
456,1,2021-04-28,cucumber,476.0,8.5,False,Vegetables
457,1,2021-04-28,bun,1839.0,3.9,False,Bakery
458,1,2021-04-28,salad,637.0,9.9,False,Vegetables
459,1,2021-04-28,baguette,3370.0,3.9,False,Bakery
460,1,2021-04-29,cucumber,368.0,8.5,False,Vegetables
461,1,2021-04-29,bun,1497.0,3.9,False,Bakery
462,1,2021-04-29,salad,474.0,9.9,False,Vegetables
463,1,2021-04-29,baguette,2736.0,3.9,False,Bakery
464,1,2021-04-30,cucumber,565.0,8.5,False,Vegetables
465,1,2021-04-30,bun,1995.0,3.9,False,Bakery
466,1,2021-04-30,salad,854.0,9.9,False,Vegetables
467,1,2021-04-30,baguette,2668.0,3.9,False,Bakery
468,1,2021-05-01,cucumber,470.0,8.5,False,Vegetables
469,1,2021-05-01,bun,1133.0,3.9,False,Bakery
470,1,2021-05-01,salad,291.0,9.9,False,Vegetables
471,1,2021-05-01,baguette,1244.0,3.9,False,Bakery
472,1,2021-05-02,cucumber,244.0,8.5,False,Vegetables
473,1,2021-05-02,bun,1000.0,3.9,False,Bakery
474,1,2021-05-02,salad,403.0,9.9,False,Vegetables
475,1,2021-05-02,baguette,1410.0,3.9,False,Bakery
476,1,2021-05-03,cucumber,527.0,8.5,False,Vegetables
477,1,2021-05-03,bun,2944.0,3.9,False,Bakery
478,1,2021-05-03,salad,1309.0,9.9,False,Vegetables
479,1,2021-05-03,baguette,2960.0,3.9,False,Bakery
480,1,2021-05-04,cucumber,880.0,8.5,False,Vegetables
481,1,2021-05-04,bun,1895.0,3.9,False,Bakery
482,1,2021-05-04,salad,474.0,9.9,False,Vegetables
483,1,2021-05-04,baguette,2216.0,3.9,False,Bakery
484,1,2021-05-05,cucumber,652.0,8.5,False,Vegetables
485,1,2021-05-05,bun,2027.0,3.9,False,Bakery
486,1,2021-05-05,salad,601.0,9.9,False,Vegetables
487,1,2021-05-05,baguette,3575.0,3.9,False,Bakery
488,1,2021-05-06,cucumber,461.0,8.5,False,Vegetables
489,1,2021-05-06,bun,2160.0,3.9,False,Bakery
490,1,2021-05-06,salad,638.0,9.9,False,Vegetables
491,1,2021-05-06,baguette,2102.0,3.9,False,Bakery
492,1,2021-05-07,cucumber,642.0,8.5,False,Vegetables
493,1,2021-05-07,bun,2309.0,3.9,False,Bakery
494,1,2021-05-07,salad,935.0,9.9,False,Vegetables
495,1,2021-05-07,baguette,3963.0,3.9,False,Bakery
496,1,2021-05-09,cucumber,398.0,8.5,False,Vegetables
497,1,2021-05-09,bun,1158.0,3.9,False,Bakery
498,1,2021-05-09,salad,239.0,9.9,False,Vegetables
499,1,2021-05-09,baguette,1626.0,3.9,False,Bakery
500,1,2021-05-10,cucumber,77600.0,8.5,False,Vegetables
501,1,2021-05-10,bun,1794.0,3.9,False,Bakery
502,1,2021-05-10,salad,276.0,9.9,False,Vegetables
503,1,2021-05-10,baguette,2615.0,3.9,False,Bakery
504,1,2021-05-11,cucumber,836.0,8.5,False,Vegetables
505,1,2021-05-11,bun,2010.0,3.9,False,Bakery
506,1,2021-05-11,salad,449.0,9.9,False,Vegetables
507,1,2021-05-11,baguette,3068.0,3.9,False,Bakery
508,1,2021-05-12,cucumber,739.0,8.5,False,Vegetables
509,1,2021-05-12,bun,2651.0,3.9,False,Bakery
510,1,2021-05-12,salad,512.0,9.9,False,Vegetables
511,1,2021-05-12,baguette,3140.0,3.9,False,Bakery
512,1,2021-05-13,cucumber,509.0,8.5,False,Vegetables
513,1,2021-05-13,bun,2055.0,3.9,False,Bakery
514,1,2021-05-13,salad,285.0,9.9,False,Vegetables
515,1,2021-05-13,baguette,2132.0,3.9,False,Bakery
516,1,2021-05-14,cucumber,406.0,8.5,False,Vegetables
517,1,2021-05-14,bun,1681.0,3.9,False,Bakery
518,1,2021-05-14,salad,618.0,9.9,False,Vegetables
519,1,2021-05-14,baguette,2514.0,3.9,False,Bakery
520,1,2021-05-15,cucumber,281.0,8.5,False,Vegetables
521,1,2021-05-15,bun,1104.0,3.9,False,Bakery
522,1,2021-05-15,salad,293.0,9.9,False,Vegetables
523,1,2021-05-15,baguette,976.0,3.9,False,Bakery
524,1,2021-05-16,cucumber,253.0,8.5,False,Vegetables
525,1,2021-05-16,bun,908.0,3.9,False,Bakery
526,1,2021-05-16,salad,190.0,9.9,False,Vegetables
527,1,2021-05-16,baguette,881.0,3.9,False,Bakery
528,1,2021-05-17,cucumber,878.0,8.5,False,Vegetables
529,1,2021-05-17,bun,2893.0,3.9,False,Bakery
530,1,2021-05-17,salad,717.0,9.9,False,Vegetables
531,1,2021-05-17,baguette,3203.0,3.9,False,Bakery
532,1,2021-05-18,cucumber,750.0,8.5,False,Vegetables
533,1,2021-05-18,bun,1492.0,3.9,False,Bakery
534,1,2021-05-18,salad,519.0,9.9,False,Vegetables
535,1,2021-05-18,baguette,2172.0,3.9,False,Bakery
536,1,2021-05-19,cucumber,427.0,8.5,False,Vegetables
537,1,2021-05-19,bun,2641.0,3.9,False,Bakery
538,1,2021-05-19,salad,728.0,9.9,False,Vegetables
539,1,2021-05-19,baguette,2808.0,3.9,False,Bakery
540,1,2021-05-20,cucumber,473.0,8.5,False,Vegetables
541,1,2021-05-20,bun,2246.0,3.9,False,Bakery
542,1,2021-05-20,salad,602.0,9.9,False,Vegetables
543,1,2021-05-20,baguette,2004.0,3.9,False,Bakery
544,1,2021-05-21,cucumber,840.0,8.5,False,Vegetables
545,1,2021-05-21,bun,2070.0,3.9,False,Bakery
546,1,2021-05-21,salad,740.0,9.9,False,Vegetables
547,1,2021-05-21,baguette,2601.0,3.9,False,Bakery
548,1,2021-05-22,cucumber,324.0,8.5,False,Vegetables
549,1,2021-05-22,bun,1307.0,3.9,False,Bakery
550,1,2021-05-22,salad,318.0,9.9,False,Vegetables
551,1,2021-05-22,baguette,1355.0,3.9,False,Bakery
552,1,2021-05-23,cucumber,253.0,8.5,False,Vegetables
553,1,2021-05-23,bun,989.0,3.9,False,Bakery
554,1,2021-05-23,salad,340.0,9.9,False,Vegetables
555,1,2021-05-23,baguette,1018.0,3.9,False,Bakery
556,1,2021-05-24,cucumber,795.0,8.5,False,Vegetables
557,1,2021-05-24,bun,1448.0,3.9,False,Bakery
558,1,2021-05-24,salad,770.0,9.9,False,Vegetables
559,1,2021-05-24,baguette,3334.0,3.9,False,Bakery
560,1,2021-05-25,cucumber,671.0,8.5,False,Vegetables
561,1,2021-05-25,bun,2163.0,3.9,False,Bakery
562,1,2021-05-25,salad,708.0,9.9,False,Vegetables
563,1,2021-05-25,baguette,3097.0,3.9,False,Bakery
564,1,2021-05-26,cucumber,643.0,8.5,False,Vegetables
565,1,2021-05-26,bun,2476.0,3.9,False,Bakery
566,1,2021-05-26,salad,711.0,9.9,False,Vegetables
567,1,2021-05-26,baguette,2410.0,3.9,False,Bakery
568,1,2021-05-27,cucumber,525.0,8.5,False,Vegetables
569,1,2021-05-27,bun,1324.0,3.9,False,Bakery
570,1,2021-05-27,salad,832.0,9.9,False,Vegetables
571,1,2021-05-27,baguette,3262.0,3.9,False,Bakery
572,1,2021-05-28,cucumber,552.0,8.5,False,Vegetables
573,1,2021-05-28,bun,1544.0,3.9,False,Bakery
574,1,2021-05-28,salad,618.0,9.9,False,Vegetables
575,1,2021-05-28,baguette,2427.0,3.9,False,Bakery
576,1,2021-05-29,cucumber,185.0,8.5,False,Vegetables
577,1,2021-05-29,bun,376.0,3.9,False,Bakery
578,1,2021-05-29,salad,306.0,9.9,False,Vegetables
579,1,2021-05-29,baguette,1762.0,3.9,False,Bakery
580,1,2021-05-30,cucumber,284.0,8.5,False,Vegetables
581,1,2021-05-30,bun,405.0,3.9,False,Bakery
582,1,2021-05-30,salad,325.0,9.9,False,Vegetables
583,1,2021-05-30,baguette,893.0,3.9,False,Bakery
584,1,2021-05-31,cucumber,589.0,8.5,False,Vegetables
585,1,2021-05-31,bun,2099.0,3.9,False,Bakery
586,1,2021-05-31,salad,372.0,9.9,False,Vegetables
587,1,2021-05-31,baguette,2599.0,3.9,False,Bakery
588,1,2021-06-01,cucumber,597.0,8.5,False,Vegetables
589,1,2021-06-01,bun,1254.0,3.9,False,Bakery
590,1,2021-06-01,salad,,9.9,False,Vegetables
591,1,2021-06-01,baguette,2746.0,3.9,False,Bakery
592,1,2021-06-02,cucumber,743.0,8.5,False,Vegetables
593,1,2021-06-02,bun,1270.0,3.9,False,Bakery
594,1,2021-06-02,salad,231.0,9.9,False,Vegetables
595,1,2021-06-02,baguette,3804.0,3.9,False,Bakery
596,1,2021-06-03,cucumber,814.0,8.5,False,Vegetables
597,1,2021-06-03,bun,1295.0,3.9,False,Bakery
598,1,2021-06-03,salad,309.0,9.9,False,Vegetables
599,1,2021-06-03,baguette,3214.0,3.9,False,Bakery
600,1,2021-06-04,cucumber,669.0,8.5,False,Vegetables
601,1,2021-06-04,bun,1128.0,3.9,False,Bakery
602,1,2021-06-04,salad,510.0,9.9,False,Vegetables
603,1,2021-06-04,baguette,2183.0,3.9,False,Bakery
604,1,2021-06-05,cucumber,406.0,8.5,False,Vegetables
605,1,2021-06-05,bun,798.0,3.9,False,Bakery
606,1,2021-06-05,salad,182.0,9.9,False,Vegetables
607,1,2021-06-05,baguette,1259.0,3.9,False,Bakery
608,1,2021-06-06,cucumber,249.0,8.5,False,Vegetables
609,1,2021-06-06,bun,632.0,3.9,False,Bakery
610,1,2021-06-06,salad,353.0,9.9,False,Vegetables
611,1,2021-06-06,baguette,1062.0,3.9,False,Bakery
612,1,2021-06-07,cucumber,679.0,8.5,False,Vegetables
613,1,2021-06-07,bun,1292.0,3.9,False,Bakery
614,1,2021-06-07,salad,474.0,9.9,False,Vegetables
615,1,2021-06-07,baguette,2897.0,3.9,False,Bakery
616,1,2021-06-08,cucumber,543.0,8.5,False,Vegetables
617,1,2021-06-08,bun,1191.0,3.9,False,Bakery
618,1,2021-06-08,salad,455.0,9.9,False,Vegetables
619,1,2021-06-08,baguette,3899.0,3.9,False,Bakery
620,1,2021-06-09,cucumber,784.0,8.5,False,Vegetables
621,1,2021-06-09,bun,1425.0,3.9,False,Bakery
622,1,2021-06-09,salad,409.0,9.9,False,Vegetables
623,1,2021-06-09,baguette,3127.0,3.9,False,Bakery
624,1,2021-06-10,cucumber,440.0,8.5,False,Vegetables
625,1,2021-06-10,bun,1503.0,3.9,False,Bakery
626,1,2021-06-10,salad,417.0,9.9,False,Vegetables
627,1,2021-06-10,baguette,1290.0,3.9,False,Bakery
628,1,2021-06-11,cucumber,490.0,8.5,False,Vegetables
629,1,2021-06-11,bun,1547.0,3.9,False,Bakery
630,1,2021-06-11,salad,603.0,9.9,False,Vegetables
631,1,2021-06-11,baguette,1853.0,3.9,False,Bakery
632,1,2021-06-12,cucumber,182.0,8.5,False,Vegetables
633,1,2021-06-12,bun,1018.0,3.9,False,Bakery
634,1,2021-06-12,salad,215.0,9.9,False,Vegetables
635,1,2021-06-12,baguette,1393.0,3.9,False,Bakery
636,1,2021-06-13,cucumber,357.0,8.5,False,Vegetables
637,1,2021-06-13,bun,872.0,3.9,False,Bakery
638,1,2021-06-13,salad,265.0,9.9,False,Vegetables
639,1,2021-06-13,baguette,967.0,3.9,False,Bakery
640,1,2021-06-14,cucumber,701.0,8.5,False,Vegetables
641,1,2021-06-14,bun,1173.0,3.9,False,Bakery
642,1,2021-06-14,salad,509.0,9.9,False,Vegetables
643,1,2021-06-14,baguette,2652.0,3.9,False,Bakery
644,1,2021-06-15,cucumber,614.0,8.5,False,Vegetables
645,1,2021-06-15,bun,1301.0,3.9,False,Bakery
646,1,2021-06-15,salad,573.0,9.9,False,Vegetables
647,1,2021-06-15,baguette,2723.0,3.9,False,Bakery
648,1,2021-06-16,cucumber,520.0,8.5,False,Vegetables
649,1,2021-06-16,bun,5649.0,2.9,True,Bakery
650,1,2021-06-16,salad,605.0,9.9,False,Vegetables
651,1,2021-06-16,baguette,1107.0,3.9,False,Bakery
652,1,2021-06-17,cucumber,601.0,8.5,False,Vegetables
653,1,2021-06-17,bun,6195.0,2.9,True,Bakery
654,1,2021-06-17,salad,382.0,9.9,False,Vegetables
655,1,2021-06-17,baguette,3046.0,3.9,False,Bakery
656,1,2021-06-18,cucumber,487.0,8.5,False,Vegetables
657,1,2021-06-18,bun,5360.0,2.9,True,Bakery
658,1,2021-06-18,salad,310.0,9.9,False,Vegetables
659,1,2021-06-18,baguette,2665.0,3.9,False,Bakery
660,1,2021-06-19,cucumber,88.0,8.5,False,Vegetables
661,1,2021-06-19,bun,3840.0,2.9,True,Bakery
662,1,2021-06-19,salad,284.0,9.9,False,Vegetables
663,1,2021-06-19,baguette,757.0,3.9,False,Bakery
664,1,2021-06-20,cucumber,389.0,8.5,False,Vegetables
665,1,2021-06-20,bun,2033.0,2.9,True,Bakery
666,1,2021-06-20,salad,317.0,9.9,False,Vegetables
667,1,2021-06-20,baguette,588.0,3.9,False,Bakery
668,1,2021-06-21,cucumber,768.0,8.5,False,Vegetables
669,1,2021-06-21,bun,5465.0,2.9,True,Bakery
670,1,2021-06-21,salad,413.0,9.9,False,Vegetables
671,1,2021-06-21,baguette,3195.0,3.9,False,Bakery
672,1,2021-06-22,cucumber,983.0,8.5,False,Vegetables
673,1,2021-06-22,bun,5014.0,2.9,True,Bakery
674,1,2021-06-22,salad,455.0,9.9,False,Vegetables
675,1,2021-06-22,baguette,3126.0,3.9,False,Bakery
676,1,2021-06-23,cucumber,698.0,8.5,False,Vegetables
677,1,2021-06-23,bun,1226.0,3.9,False,Bakery
678,1,2021-06-23,salad,484.0,9.9,False,Vegetables
679,1,2021-06-23,baguette,3256.0,3.9,False,Bakery
680,1,2021-06-24,cucumber,913.0,8.5,False,Vegetables
681,1,2021-06-24,bun,1121.0,3.9,False,Bakery
682,1,2021-06-24,salad,339.0,9.9,False,Vegetables
683,1,2021-06-24,baguette,3037.0,3.9,False,Bakery
684,1,2021-06-25,cucumber,358.0,8.5,False,Vegetables
685,1,2021-06-25,bun,1383.0,3.9,False,Bakery
686,1,2021-06-25,salad,713.0,9.9,False,Vegetables
687,1,2021-06-25,baguette,2318.0,3.9,False,Bakery
688,1,2021-06-26,cucumber,422.0,8.5,False,Vegetables
689,1,2021-06-26,bun,725.0,3.9,False,Bakery
690,1,2021-06-26,salad,279.0,9.9,False,Vegetables
691,1,2021-06-26,baguette,1919.0,3.9,False,Bakery
692,1,2021-06-27,cucumber,383.0,8.5,False,Vegetables
693,1,2021-06-27,bun,880.0,3.9,False,Bakery
694,1,2021-06-27,salad,266.0,9.9,False,Vegetables
695,1,2021-06-27,baguette,1151.0,3.9,False,Bakery
696,1,2021-06-28,cucumber,501.0,8.5,False,Vegetables
697,1,2021-06-28,bun,1586.0,3.9,False,Bakery
698,1,2021-06-28,salad,409.0,9.9,False,Vegetables
699,1,2021-06-28,baguette,3016.0,3.9,False,Bakery
700,1,2021-06-29,cucumber,552.0,8.5,False,Vegetables
701,1,2021-06-29,bun,1211.0,3.9,False,Bakery
702,1,2021-06-29,salad,620.0,9.9,False,Vegetables
703,1,2021-06-29,baguette,3351.0,3.9,False,Bakery
704,1,2021-06-30,cucumber,823.0,8.5,False,Vegetables
705,1,2021-06-30,bun,1937.0,3.9,False,Bakery
706,1,2021-06-30,salad,284.0,9.9,False,Vegetables
707,1,2021-06-30,baguette,2640.0,3.9,False,Bakery
708,1,2021-07-01,cucumber,793.0,8.5,False,Vegetables
709,1,2021-07-01,bun,1155.0,3.9,False,Bakery
710,1,2021-07-01,salad,340.0,9.9,False,Vegetables
711,1,2021-07-01,baguette,2076.0,3.9,False,Bakery
712,1,2021-07-02,cucumber,861.0,8.5,False,Vegetables
713,1,2021-07-02,bun,1779.0,3.85,False,Bakery
714,1,2021-07-02,salad,654.0,9.9,False,Vegetables
715,1,2021-07-02,baguette,1771.0,3.9,False,Bakery
716,1,2021-07-03,cucumber,204.0,8.5,False,Vegetables
717,1,2021-07-03,bun,1131.0,3.9,False,Bakery
718,1,2021-07-03,salad,313.0,9.9,False,Vegetables
719,1,2021-07-03,baguette,1732.0,3.9,False,Bakery
720,1,2021-07-04,cucumber,296.0,6.66,False,Vegetables
721,1,2021-07-04,bun,777.0,3.9,False,Bakery
722,1,2021-07-04,salad,299.0,9.9,False,Vegetables
723,1,2021-07-04,baguette,984.0,3.9,False,Bakery
724,1,2021-07-05,cucumber,282.0,8.5,False,Vegetables
725,1,2021-07-05,bun,1171.0,3.9,False,Bakery
726,1,2021-07-05,salad,257.0,8.65,False,Vegetables
727,1,2021-07-05,baguette,1121.0,3.73,False,Bakery
728,1,2021-07-06,cucumber,223.0,7.96,False,Vegetables
729,1,2021-07-06,bun,633.0,3.9,False,Bakery
730,1,2021-07-06,salad,310.0,9.9,False,Vegetables
731,1,2021-07-06,baguette,1912.0,3.9,False,Bakery
732,1,2021-07-07,cucumber,303.0,8.5,False,Vegetables
733,1,2021-07-07,bun,1121.0,3.9,False,Bakery
734,1,2021-07-07,salad,1465.0,7.9,True,Vegetables
735,1,2021-07-07,baguette,2490.0,3.9,False,Bakery
736,1,2021-07-08,cucumber,445.0,8.5,False,Vegetables
737,1,2021-07-08,bun,479.0,3.9,False,Bakery
738,1,2021-07-08,salad,1600.0,7.9,True,Vegetables
739,1,2021-07-08,baguette,1460.0,3.9,False,Bakery
740,1,2021-07-09,cucumber,631.0,8.5,False,Vegetables
741,1,2021-07-09,bun,1043.0,3.9,False,Bakery
742,1,2021-07-09,salad,1181.0,7.9,True,Vegetables
743,1,2021-07-09,baguette,2096.0,3.9,False,Bakery
744,1,2021-07-10,cucumber,380.0,7.33,False,Vegetables
745,1,2021-07-10,bun,605.0,3.9,False,Bakery
746,1,2021-07-10,salad,764.0,7.9,True,Vegetables
747,1,2021-07-10,baguette,983.0,3.9,False,Bakery
748,1,2021-07-11,cucumber,169.0,8.5,False,Vegetables
749,1,2021-07-11,bun,731.0,3.9,False,Bakery
750,1,2021-07-11,salad,895.0,7.9,True,Vegetables
751,1,2021-07-11,baguette,1289.0,3.9,False,Bakery
752,1,2021-07-12,cucumber,399.0,8.5,False,Vegetables
753,1,2021-07-12,bun,1085.0,3.9,False,Bakery
754,1,2021-07-12,salad,1598.0,7.9,True,Vegetables
755,1,2021-07-12,baguette,2066.0,3.9,False,Bakery
756,1,2021-07-13,cucumber,275.0,8.5,False,Vegetables
757,1,2021-07-13,bun,1422.0,3.9,False,Bakery
758,1,2021-07-13,salad,1256.0,7.9,True,Vegetables
759,1,2021-07-13,baguette,1552.0,3.9,False,Bakery
760,1,2021-07-14,cucumber,523.0,7.72,False,Vegetables
761,1,2021-07-14,bun,630.0,3.9,False,Bakery
762,1,2021-07-14,salad,238.0,8.65,False,Vegetables
763,1,2021-07-14,baguette,2125.0,3.9,False,Bakery
764,1,2021-07-15,cucumber,439.0,8.5,False,Vegetables
765,1,2021-07-15,bun,859.0,3.9,False,Bakery
766,1,2021-07-15,salad,639.0,8.99,False,Vegetables
767,1,2021-07-15,baguette,1850.0,3.9,False,Bakery
768,1,2021-07-16,cucumber,417.0,8.5,False,Vegetables
769,1,2021-07-16,bun,1047.0,3.9,False,Bakery
770,1,2021-07-16,salad,503.0,8.71,False,Vegetables
771,1,2021-07-16,baguette,1941.0,3.9,False,Bakery
772,1,2021-07-17,cucumber,264.0,8.5,False,Vegetables
773,1,2021-07-17,bun,577.0,3.9,False,Bakery
774,1,2021-07-17,salad,219.0,9.9,False,Vegetables
775,1,2021-07-17,baguette,1089.0,3.9,False,Bakery
776,1,2021-07-18,cucumber,230.0,8.5,False,Vegetables
777,1,2021-07-18,bun,910.0,3.9,False,Bakery
778,1,2021-07-18,salad,305.0,7.4,False,Vegetables
779,1,2021-07-18,baguette,870.0,3.9,False,Bakery
780,1,2021-07-19,cucumber,502.0,8.5,False,Vegetables
781,1,2021-07-19,bun,1058.0,3.9,False,Bakery
782,1,2021-07-19,salad,400.0,8.71,False,Vegetables
783,1,2021-07-19,baguette,2751.0,3.9,False,Bakery
784,1,2021-07-20,cucumber,323.0,8.5,False,Vegetables
785,1,2021-07-20,bun,1121.0,3.9,False,Bakery
786,1,2021-07-20,salad,355.0,9.9,False,Vegetables
787,1,2021-07-20,baguette,1731.0,3.9,False,Bakery
788,1,2021-07-21,cucumber,401.0,7.42,False,Vegetables
789,1,2021-07-21,bun,1493.0,3.9,False,Bakery
790,1,2021-07-21,salad,364.0,9.9,False,Vegetables
791,1,2021-07-21,baguette,2662.0,3.9,False,Bakery
792,1,2021-07-22,cucumber,353.0,8.5,False,Vegetables
793,1,2021-07-22,bun,710.0,3.9,False,Bakery
794,1,2021-07-22,salad,326.0,9.9,False,Vegetables
795,1,2021-07-22,baguette,1798.0,3.9,False,Bakery
796,1,2021-07-23,cucumber,311.0,8.5,False,Vegetables
797,1,2021-07-23,bun,946.0,3.9,False,Bakery
798,1,2021-07-23,salad,474.0,9.9,False,Vegetables
799,1,2021-07-23,baguette,2536.0,3.9,False,Bakery
800,1,2021-07-24,cucumber,495.0,7.78,False,Vegetables
801,1,2021-07-24,bun,867.0,3.9,False,Bakery
802,1,2021-07-24,salad,300.0,9.9,False,Vegetables
803,1,2021-07-24,baguette,854.0,3.9,False,Bakery
804,1,2021-07-25,cucumber,278.0,8.5,False,Vegetables
805,1,2021-07-25,bun,835.0,3.9,False,Bakery
806,1,2021-07-25,salad,255.0,9.9,False,Vegetables
807,1,2021-07-25,baguette,695.0,3.9,False,Bakery
808,1,2021-07-26,cucumber,381.0,8.5,False,Vegetables
809,1,2021-07-26,bun,1417.0,3.9,False,Bakery
810,1,2021-07-26,salad,303.0,9.9,False,Vegetables
811,1,2021-07-26,baguette,2628.0,3.9,False,Bakery
812,1,2021-07-27,cucumber,462.0,8.5,False,Vegetables
813,1,2021-07-27,bun,1129.0,3.9,False,Bakery
814,1,2021-07-27,salad,460.0,9.9,False,Vegetables
815,1,2021-07-27,baguette,2015.0,3.9,False,Bakery
816,1,2021-07-28,cucumber,521.0,8.5,False,Vegetables
817,1,2021-07-28,bun,1004.0,3.9,False,Bakery
818,1,2021-07-28,salad,284.0,9.9,False,Vegetables
819,1,2021-07-28,baguette,3011.0,3.9,False,Bakery
820,1,2021-07-29,cucumber,369.0,8.5,False,Vegetables
821,1,2021-07-29,bun,1395.0,3.9,False,Bakery
822,1,2021-07-29,salad,309.0,9.54,False,Vegetables
823,1,2021-07-29,baguette,1932.0,3.9,False,Bakery
824,1,2021-07-30,cucumber,237.0,8.5,False,Vegetables
825,1,2021-07-30,bun,845.0,3.9,False,Bakery
826,1,2021-07-30,salad,266.0,9.9,False,Vegetables
827,1,2021-07-30,baguette,1780.0,3.9,False,Bakery
828,1,2021-07-31,cucumber,407.0,8.5,False,Vegetables
829,1,2021-07-31,bun,679.0,3.02,False,Bakery
830,1,2021-07-31,salad,242.0,9.34,False,Vegetables
831,1,2021-07-31,baguette,1279.0,3.9,False,Bakery
832,1,2021-08-01,cucumber,219.0,8.5,False,Vegetables
833,1,2021-08-01,bun,637.0,3.9,False,Bakery
834,1,2021-08-01,salad,322.0,9.9,False,Vegetables
835,1,2021-08-01,baguette,1036.0,3.9,False,Bakery
836,1,2021-08-02,cucumber,351.0,7.93,False,Vegetables
837,1,2021-08-02,bun,1597.0,3.9,False,Bakery
838,1,2021-08-02,salad,464.0,9.15,False,Vegetables
839,1,2021-08-02,baguette,2747.0,3.9,False,Bakery
840,1,2021-08-03,cucumber,403.0,7.18,False,Vegetables
841,1,2021-08-03,bun,1319.0,3.9,False,Bakery
842,1,2021-08-03,salad,622.0,9.53,False,Vegetables
843,1,2021-08-03,baguette,2458.0,3.9,False,Bakery
844,1,2021-08-04,cucumber,725.0,8.5,False,Vegetables
845,1,2021-08-04,bun,903.0,3.9,False,Bakery
846,1,2021-08-04,salad,357.0,9.9,False,Vegetables
847,1,2021-08-04,baguette,3153.0,3.9,False,Bakery
848,1,2021-08-05,cucumber,381.0,8.5,False,Vegetables
849,1,2021-08-05,bun,980.0,3.9,False,Bakery
850,1,2021-08-05,salad,510.0,9.9,False,Vegetables
851,1,2021-08-05,baguette,1937.0,3.9,False,Bakery
852,1,2021-08-06,cucumber,384.0,7.84,False,Vegetables
853,1,2021-08-06,bun,880.0,3.9,False,Bakery
854,1,2021-08-06,salad,509.0,8.71,False,Vegetables
855,1,2021-08-06,baguette,3082.0,3.9,False,Bakery
856,1,2021-08-07,cucumber,312.0,7.07,False,Vegetables
857,1,2021-08-07,bun,708.0,3.48,False,Bakery
858,1,2021-08-07,salad,252.0,9.9,False,Vegetables
859,1,2021-08-07,baguette,1047.0,3.9,False,Bakery
860,1,2021-08-08,cucumber,207.0,5.16,False,Vegetables
861,1,2021-08-08,bun,670.0,3.13,False,Bakery
862,1,2021-08-08,salad,312.0,9.9,False,Vegetables
863,1,2021-08-08,baguette,1093.0,3.9,False,Bakery
864,1,2021-08-09,cucumber,576.0,8.5,False,Vegetables
865,1,2021-08-09,bun,1053.0,3.9,False,Bakery
866,1,2021-08-09,salad,319.0,9.9,False,Vegetables
867,1,2021-08-09,baguette,3368.0,3.9,False,Bakery
868,1,2021-08-10,cucumber,373.0,8.5,False,Vegetables
869,1,2021-08-10,bun,1174.0,3.9,False,Bakery
870,1,2021-08-10,salad,358.0,9.9,False,Vegetables
871,1,2021-08-10,baguette,1775.0,3.9,False,Bakery
872,1,2021-08-11,cucumber,211.0,8.5,False,Vegetables
873,1,2021-08-11,bun,1174.0,3.9,False,Bakery
874,1,2021-08-11,salad,305.0,9.9,False,Vegetables
875,1,2021-08-11,baguette,2278.0,3.9,False,Bakery
876,1,2021-08-12,cucumber,380.0,7.54,False,Vegetables
877,1,2021-08-12,bun,1195.0,3.9,False,Bakery
878,1,2021-08-12,salad,285.0,8.65,False,Vegetables
879,1,2021-08-12,baguette,1526.0,3.9,False,Bakery
880,1,2021-08-13,cucumber,333.0,8.11,False,Vegetables
881,1,2021-08-13,bun,955.0,3.9,False,Bakery
882,1,2021-08-13,salad,423.0,9.34,False,Vegetables
883,1,2021-08-13,baguette,2259.0,3.9,False,Bakery
884,1,2021-08-14,cucumber,270.0,8.11,False,Vegetables
885,1,2021-08-14,bun,572.0,3.68,False,Bakery
886,1,2021-08-14,salad,256.0,8.65,False,Vegetables
887,1,2021-08-14,baguette,1824.0,3.9,False,Bakery
888,1,2021-08-15,cucumber,162.0,7.64,False,Vegetables
889,1,2021-08-15,bun,705.0,3.9,False,Bakery
890,1,2021-08-15,salad,-295.0,9.45,False,Vegetables
891,1,2021-08-15,baguette,1252.0,3.9,False,Bakery
892,1,2021-08-16,cucumber,421.0,8.5,False,Vegetables
893,1,2021-08-16,bun,1437.0,3.9,False,Bakery
894,1,2021-08-16,salad,331.0,9.9,False,Vegetables
895,1,2021-08-16,baguette,1844.0,3.9,False,Bakery
896,1,2021-08-17,cucumber,646.0,8.5,False,Vegetables
897,1,2021-08-17,bun,1965.0,3.9,False,Bakery
898,1,2021-08-17,salad,371.0,9.9,False,Vegetables
899,1,2021-08-17,baguette,2578.0,3.9,False,Bakery
900,1,2021-08-18,cucumber,323.0,8.5,False,Vegetables
901,1,2021-08-18,bun,1089.0,3.9,False,Bakery
902,1,2021-08-18,salad,482.0,9.9,False,Vegetables
903,1,2021-08-18,baguette,2796.0,3.9,False,Bakery
904,1,2021-08-19,cucumber,556.0,8.5,False,Vegetables
905,1,2021-08-19,bun,1583.0,3.72,False,Bakery
906,1,2021-08-19,salad,324.0,8.57,False,Vegetables
907,1,2021-08-19,baguette,2275.0,3.9,False,Bakery
